vehicle,ecu,did,service,job_arg,direction,routine_phase,idx,byte_offset,name,type,unit,mul,div,add,mask,min,max,value_table,description_en,description_de
BMW i3 / i3s (I01),SME,0xAD6F,31,HIS_TEMP_MOD_LESEN,result,results,25,,STAT_HIS_TEMP_NO_OP_MOD_MEAN_12_WERT,unsigned long,min,1.0,1.0,0.0,,,,,Duration of the calculated average cell temperature of module x with open contactors in the class: TmodMean> 80 ° C,Dauer der berechneten durchschnittlichen Zelltemperatur des Modul x  bei offenen Schützen in der Klasse: TmodMean > 80°C
BMW i3 / i3s (I01),SME,0xAD6F,31,HIS_TEMP_MOD_LESEN,arg,start,0,0,NR_MODUL,unsigned char,,1.0,1.0,0.0,,,,,Enter the module number to read out the temperature histogram of module x,Eingabe der Modulnummer zum Auslesen des Temperaturhistogramms von Modul x
BMW i3 / i3s (I01),SME,0xAD70,31,HIS_ERR_LIM_SPANNUNG_MOD_LESEN,result,results,0,,STAT_OVER_VOLT_INT_LIM_WERT,unsigned long,,1.0,1000.0,0.0,,,,,[UerrIntLim_over] Error threshold of the OVERVOLTAGE integral (at temperatures <-10 ° C the error threshold changes depending on the temperature.),[UerrIntLim_over] Fehlerschwellwert des ÜBERspannungsintegrals (Bei Temperaturen < -10°C verändert sich der Fehlerschellwert temperaturabhängig.)
BMW i3 / i3s (I01),SME,0xAD70,31,HIS_ERR_LIM_SPANNUNG_MOD_LESEN,result,results,1,,STAT_UNDER_VOLT_INT_LIM_WERT,unsigned long,,1.0,1000.0,0.0,,,,,[UerrIntLim_under] Error threshold value of the UNDERVOLTAGE integral (at temperatures <-10 ° C the error threshold value changes depending on the temperature.),[UerrIntLim_under] Fehlerschwellwert des UNTERspannungsintegrals (Bei Temperaturen < -10°C verändert sich der Fehlerschellwert temperaturabhängig.)
BMW i3 / i3s (I01),SME,0xAD70,31,HIS_ERR_LIM_SPANNUNG_MOD_LESEN,result,results,2,,STAT_HIS_ERR_LIM_SPANNUNG_UNDER_1_WERT,unsigned long,min,1.0,1.0,0.0,,,,,Duration in minutes when loading in the class: 0 <UerrInt_under <= UerrIntLim_under,Dauer in Minuten beim  Laden in der  Klasse: 0 <UerrInt_under <= UerrIntLim_under
BMW i3 / i3s (I01),SME,0xAD70,31,HIS_ERR_LIM_SPANNUNG_MOD_LESEN,result,results,3,,STAT_HIS_ERR_LIM_SPANNUNG_UNDER_2_WERT,unsigned long,min,1.0,1.0,0.0,,,,,Duration in minutes when loading in the class: UerrInt_under> UerrIntLim_under,Dauer in Minuten beim  Laden in der  Klasse: UerrInt_under > UerrIntLim_under
BMW i3 / i3s (I01),SME,0xAD70,31,HIS_ERR_LIM_SPANNUNG_MOD_LESEN,result,results,4,,STAT_HIS_ERR_LIM_SPANNUNG_OVER_1_WERT,unsigned long,min,1.0,1.0,0.0,,,,,Duration in minutes when loading in the class: 0 <UerrInt_over <= UerrIntLim_over,Dauer in Minuten beim  Laden in der  Klasse: 0 <UerrInt_over <= UerrIntLim_over
BMW i3 / i3s (I01),SME,0xAD70,31,HIS_ERR_LIM_SPANNUNG_MOD_LESEN,result,results,5,,STAT_HIS_ERR_LIM_SPANNUNG_OVER_2_WERT,unsigned long,min,1.0,1.0,0.0,,,,,Duration in minutes when loading in the class: UerrInt_over> UerrIntLim_over,Dauer in Minuten beim  Laden in der  Klasse: UerrInt_over > UerrIntLim_over
BMW i3 / i3s (I01),SME,0xAD70,31,HIS_ERR_LIM_SPANNUNG_MOD_LESEN,arg,start,0,0,NR_MODUL,unsigned char,,1.0,1.0,0.0,,,,,Enter the module number to read out the voltage error limit histogram from module x,Eingabe der Modulnummer zum Auslesen des Spannungsfehlergrenzehistogramms von Modul x
BMW i3 / i3s (I01),SME,0xAD71,31,HIS_SPANNUNG_MOD_LESEN,result,results,0,,STAT_SPANNUNG_MIN_LIM_WERT,unsigned int,V,1.0,100.0,0.0,,,,,Limit value for minimum voltage in volts (project-specific UminLim),Grenzwert für minimale Spannung in Volt (projektspezifischer UminLim)
BMW i3 / i3s (I01),SME,0xAD71,31,HIS_SPANNUNG_MOD_LESEN,result,results,1,,STAT_SPANNUNG_MAX_LIM_WERT,unsigned int,V,1.0,100.0,0.0,,,,,Limit value for maximum voltage in volts (project-specific UmaxLim),Grenzwert für maximale Spannung in Volt (projektspezifischer UmaxLim)
BMW i3 / i3s (I01),SME,0xAD71,31,HIS_SPANNUNG_MOD_LESEN,result,results,2,,STAT_HIS_SPANNUNG_MOD_1_WERT,unsigned long,min,1.0,1.0,0.0,,,,,Duration in minutes in the class UminLim <= U <= 3.57 (I12) or UminLim <= U <= 3.82 (I01) (SBL),Dauer in Minuten in der Klasse UminLim <= U <= 3.57 (I12) bzw. UminLim <= U <= 3.82 (I01) (SBL)
BMW i3 / i3s (I01),SME,0xAD71,31,HIS_SPANNUNG_MOD_LESEN,result,results,3,,STAT_HIS_SPANNUNG_MOD_2_WERT,unsigned long,min,1.0,1.0,0.0,,,,,Duration in minutes in class 3.57 <U <= 3.77 (I12) or 3.82 <U <= 3.91 (I01) (SBL),Dauer in Minuten in der Klasse  3.57 < U <= 3.77 (I12) bzw. 3.82 < U <= 3.91 (I01) (SBL)
BMW i3 / i3s (I01),SME,0xAD71,31,HIS_SPANNUNG_MOD_LESEN,result,results,4,,STAT_HIS_SPANNUNG_MOD_3_WERT,unsigned long,min,1.0,1.0,0.0,,,,,Duration in minutes in class 3.77 <U <= 3.93 (I12) or 3.91 <U <= 4.03 (I01) (SBL),Dauer in Minuten in der Klasse  3.77 < U <= 3.93 (I12) bzw. 3.91 < U <= 4.03 (I01) (SBL)
BMW i3 / i3s (I01),SME,0xAD71,31,HIS_SPANNUNG_MOD_LESEN,result,results,5,,STAT_HIS_SPANNUNG_MOD_4_WERT,unsigned long,min,1.0,1.0,0.0,,,,,Duration in minutes in class 3.93 <U <= UmaxLim (I12) or 4.03 <U <= UmaxLim (I01) (SBL),Dauer in Minuten in der Klasse  3.93 < U <= UmaxLim (I12) bzw. 4.03 < U <= UmaxLim (I01) (SBL)
BMW i3 / i3s (I01),SME,0xAD71,31,HIS_SPANNUNG_MOD_LESEN,arg,start,0,0,NR_MODUL,unsigned char,,1.0,1.0,0.0,,,,,Enter the module number to read out the voltage histogram of module x,Eingabe der Modulnummer zum Auslesen des Spannungshistogramms von Modul x
BMW i3 / i3s (I01),SME,0xAD73,31,HEIZUNG_FUNKTION,result,results,0,,STAT_HEIZUNG_FUNKTION_NR,unsigned char,0-n,,,,,,,TAB_SME_HEIZUNG_FUNKTION,Result of the functional heating diagnosis,Ergebniss der funktionalen Heizungsdiagnose
BMW i3 / i3s (I01),SME,0xAD74,31,HIS_ZELL_DSOCS_LESEN,result,results,0,,STAT_ZELLINDIVIDUELLE_DELTA_SOCS_WERT,unsigned long,%,1.0,10.0,0.0,,,,,Cell whose Delta SOC is to be determined >> This job is no longer supported and has NULL data.,Zelle desen Delta SOC ermittelt werden soll >> Dieser Job wird nicht mehr unterstützt und ist NULL-bedatet.
BMW i3 / i3s (I01),SME,0xAD74,31,HIS_ZELL_DSOCS_LESEN,result,results,1,,STAT_ANZAHL_FAHRZYKLEN_WERT,unsigned int,,1.0,1.0,0.0,,,,,Number of calibratable driving cycles >> This job is no longer supported and has NULL data.,Anzahl der kalibrierbaren Fahrzyklen >> Dieser Job wird nicht mehr unterstützt und ist NULL-bedatet.
BMW i3 / i3s (I01),SME,0xAD74,31,HIS_ZELL_DSOCS_LESEN,arg,start,0,0,NR_ZELLE,unsigned char,,1.0,1.0,0.0,,,,,Cell whose summed delta SOC is to be determined >> This job is no longer supported and has NULL data.,Zelle dessen aufsummierte Delta SOC ermittelt werden soll >> Dieser Job wird nicht mehr unterstützt und ist NULL-bedatet.
BMW i3 / i3s (I01),SME,0xAD75,31,SYMMETRIERUNG_FIXSPG,result,results,0,,STAT_SYM,unsigned char,0-n,,,,,,,TAB_SYM,Status of the balancing,Status der Symmetrierung
BMW i3 / i3s (I01),SME,0xAD75,31,SYMMETRIERUNG_FIXSPG,arg,start,0,0,ZIEL_SPANNUNG,unsigned int,mV,1.0,1.0,0.0,,,,,Enter target voltage,Eingabe Zielspannung
BMW i3 / i3s (I01),SME,0xAD76,31,CSC_IDS_LESEN,result,results,0,,STAT_DMC_CSCX_TEXT,string[28],TEXT,1.0,1.0,0.0,,,,,The DMC from the CSC x (x = module number),Der DMC vom CSC x (x= Modulnummer)
BMW i3 / i3s (I01),SME,0xAD76,31,CSC_IDS_LESEN,arg,start,0,0,NR_CSC,unsigned char,,1.0,1.0,0.0,,,,,Number of CSC whose DMC is to be determined,Nummer von CSC dessen DMC ermittelt werden soll
BMW i3 / i3s (I01),SME,0xAD77,31,STEUERN_MIN_KAPAZITAET_MOD_LESEN,result,results,0,,STAT_MIN_KAPAZITAET_MOD_WERT,unsigned char,%,1.0,1.0,0.0,,,,,Minimum capacity as a percentage of module x,Minimale Kapazität in Prozent von Modul x
BMW i3 / i3s (I01),SME,0xAD77,31,STEUERN_MIN_KAPAZITAET_MOD_LESEN,arg,start,0,0,NR_MODUL,unsigned char,,1.0,1.0,0.0,,,,,Module whose aging should be determined in percent based on the remaining capacity,Modul dessen Alterung in Prozent bezogen auf die Restkapazität ermittelt werden soll
BMW i3 / i3s (I01),SME,0xAD78,31,MAX_INNENWIDERSTANDSFAKTOR_MOD_LESEN,result,results,0,,STAT_MAX_INNENWIEDERSTANDSFAKTOR_MOD_WERT,unsigned int,,1.0,100.0,0.0,,,,,Maximum resistance factor (0-5) of module x,Maximaler Widerstandsfaktor (0-5) von Modul x
BMW i3 / i3s (I01),SME,0xAD78,31,MAX_INNENWIDERSTANDSFAKTOR_MOD_LESEN,arg,start,0,0,NR_MODUL,unsigned char,,1.0,1.0,0.0,,,,,Module whose aging should be determined in percent based on the internal resistance rate,Modul dessen Alterung in Prozent bezogen auf die Innenwiederstandsquote ermittelt werden soll
BMW i3 / i3s (I01),SME,0xAD79,31,ZELLPACK_STATUS_LESEN,result,results,0,,STAT_ST_SOH,unsigned char,0-n,,,,,,,ALTERUNGSSTATUS,Aging status of module x,Alterungsstatus des Modul x
BMW i3 / i3s (I01),SME,0xAD79,31,ZELLPACK_STATUS_LESEN,arg,start,0,0,NR_MODUL,unsigned char,,1.0,1.0,0.0,,,,,Module whose aging status is to be determined,Modul dessen Alterungsstatus ermittelt werden soll
BMW i3 / i3s (I01),SME,0xAD7A,31,SBOX_ANZAHL_TAUSCH_LESEN,result,results,0,,STAT_ANZAHL_SBOX_TAUSCH_WERT,unsigned char,,1.0,1.0,0.0,,,,,Number of SBOX exchanges that have taken place,Anzahl der geschehenen SBOX Tauschs
BMW i3 / i3s (I01),SME,0xAD7A,31,SBOX_ANZAHL_TAUSCH_LESEN,arg,start,0,0,INKREMENT,unsigned char,,1.0,1.0,0.0,,,,,"Enter a number to increment the counter by one (1). Info: If the counter is incremented, the short-circuit histogram is reset, which is read out by STATUS_KURZSCHLUESSE.","Zahleneingabe um den Zähler um Eins (1) zu inkremtieren. Info: Wird der Zähler inkrementiert, wird das Kurzschluss-Histogramm zurückgesetzt, welches durch STATUS_KURZSCHLUESSE ausgelesen wird."
BMW i3 / i3s (I01),SME,0xAD7C,31,HIS_SPANNUNG_NOP_MOD_LESEN,result,results,0,,STAT_SPANNUNG_MIN_LIM_WERT,unsigned int,V,1.0,100.0,0.0,,,,,Limit value for minimum voltage in volts (project-specific UminLim),Grenzwert für minimale Spannung in Volt (projektspezifischer UminLim)
BMW i3 / i3s (I01),SME,0xAD7C,31,HIS_SPANNUNG_NOP_MOD_LESEN,result,results,1,,STAT_SPANNUNG_MAX_LIM_WERT,unsigned int,V,1.0,100.0,0.0,,,,,Limit value for maximum voltage in volts (project-specific UmaxLim),Grenzwert für maximale Spannung in Volt (projektspezifischer UmaxLim)
BMW i3 / i3s (I01),SME,0xAD7C,31,HIS_SPANNUNG_NOP_MOD_LESEN,result,results,2,,STAT_HIS_SPANNUNG_NOP_MOD_1_WERT,unsigned long,,1.0,1.0,0.0,,,,,Duration in 100ms in class U <UminLim (SBL),Dauer in 100ms in der Klasse U < UminLim (SBL)
BMW i3 / i3s (I01),SME,0xAD7C,31,HIS_SPANNUNG_NOP_MOD_LESEN,result,results,3,,STAT_HIS_SPANNUNG_NOP_MOD_2_WERT,unsigned long,,1.0,1.0,0.0,,,,,Duration in 100ms in the class UminLim <= U <= 3.57 (I12) or UminLim <= U <= 3.82 (I01) (SBL),Dauer in 100ms in der Klasse UminLim <= U <= 3.57 (I12) bzw. UminLim <= U <= 3.82 (I01) (SBL)
BMW i3 / i3s (I01),SME,0xAD7C,31,HIS_SPANNUNG_NOP_MOD_LESEN,result,results,4,,STAT_HIS_SPANNUNG_NOP_MOD_3_WERT,unsigned long,,1.0,1.0,0.0,,,,,Duration in 100ms in class 3.57 <U <= 3.93 (I12) or 3.82 <U <= 3.91 (I01) (SBL),Dauer in 100ms in der Klasse 3.57 < U <= 3.93 (I12) bzw.  3.82 < U <= 3.91 (I01) (SBL)
BMW i3 / i3s (I01),SME,0xAD7C,31,HIS_SPANNUNG_NOP_MOD_LESEN,result,results,5,,STAT_HIS_SPANNUNG_NOP_MOD_4_WERT,unsigned long,,1.0,1.0,0.0,,,,,Duration in 100ms in class 3.93 <U <= UmaxLim (I12) or 3.91 <U <= UmaxLim (I01) (SBL),Dauer in 100ms in der Klasse 3.93 < U <= UmaxLim (I12) bzw. 3.91 < U <= UmaxLim (I01) (SBL)
BMW i3 / i3s (I01),SME,0xAD7C,31,HIS_SPANNUNG_NOP_MOD_LESEN,arg,start,0,0,NR_MODUL,unsigned char,,1.0,1.0,0.0,,,,,Enter the module number to read out the voltage histogram of module x,Eingabe der Modulnummer zum Auslesen des Spannungshistogramms von Modul x
BMW i3 / i3s (I01),SME,0xAD7D,31,ZELLPACK_DMC_LESEN,result,results,0,,STAT_ZELLPACK_DMC_TEXT,string[28],TEXT,1.0,1.0,0.0,,,,,DMC from cell pack / module x (28 digits),DMC von Zellpack/Modul x (28-stellig)
BMW i3 / i3s (I01),SME,0xAD7D,31,ZELLPACK_DMC_LESEN,arg,start,0,0,NR_MODUL,unsigned char,,1.0,1.0,0.0,,,,,Enter the module number to read out the DataMatrixCode of module x.,Eingabe der Modulnummer zum Auslesen des DataMatrixCode von Modul x.
BMW i3 / i3s (I01),SME,0xD4C5,22,RB_SOC_REKALIBRIERUNG,result,,0,0,STAT_GRUND_REKAL_1,unsigned char,0-n,,,,,,,TAB_GR_REKAL,Reason for SOC recalibration-1,Grund der SOC Rekaibrierung-1
BMW i3 / i3s (I01),SME,0xD4C5,22,RB_SOC_REKALIBRIERUNG,result,,1,1,STAT_ZEITPUNKT_REKAL_1_WERT,unsigned long,s,1.0,1.0,0.0,,,,,Time (SME time) of recalibration-1,Zeitpunkt (SME-Zeit) der Rekalibrierung-1
BMW i3 / i3s (I01),SME,0xD4C5,22,RB_SOC_REKALIBRIERUNG,result,,2,5,STAT_HVOFFTIME_REKAL_1_WERT,unsigned long,s,1.0,1.0,0.0,,,,,Duration during which the shooters were last open-1,"Dauer, während die Schütze letzmalig geöffnet waren-1"
BMW i3 / i3s (I01),SME,0xD4C5,22,RB_SOC_REKALIBRIERUNG,result,,3,9,STAT_TEMP_MESS_MEAN_VOR_1_WERT,signed char,°C,1.0,1.0,0.0,,,,,Average measuring temperature at HVS level BEFORE recalibration-1,Mittlere Messtemperatur auf HVS-Ebene VOR Rekalibrierung-1
BMW i3 / i3s (I01),SME,0xD4C5,22,RB_SOC_REKALIBRIERUNG,result,,4,10,STAT_TEMP_MESS_MEAN_NACH_1_WERT,signed char,°C,1.0,1.0,0.0,,,,,Mean measurement temperature at HVS level AFTER recalibration-1,Mittlere Messtemperatur auf HVS-Ebene NACH Rekalibrierung-1
BMW i3 / i3s (I01),SME,0xD4C5,22,RB_SOC_REKALIBRIERUNG,result,,5,11,STAT_UCEL_MIN_1_WERT,unsigned int,V,1.0,1000.0,0.0,,,,,Minimum measured cell voltage. If OCV reached == U_init SONST == Uakt-1,Minimale gemessene Zellspannung. Wenn  OCV reached  == U_init SONST == Uakt-1
BMW i3 / i3s (I01),SME,0xD4C5,22,RB_SOC_REKALIBRIERUNG,result,,6,13,STAT_UCEL_MAX_1_WERT,unsigned int,V,1.0,1000.0,0.0,,,,,Maximum measured cell voltage. If OCV reached == U_init SONST == Uakt-1,Maximale gemessene Zellspannung. Wenn  OCV reached  == U_init SONST == Uakt-1
BMW i3 / i3s (I01),SME,0xD4C5,22,RB_SOC_REKALIBRIERUNG,result,,7,15,STAT_UCEL_MEAN_1_WERT,unsigned int,V,1.0,1000.0,0.0,,,,,Mean measured cell voltage. If OCV reached == U_init SONST == Uakt-1,Mittlere gemessene Zellspannung. Wenn  OCV reached  == U_init SONST == Uakt-1
BMW i3 / i3s (I01),SME,0xD4C5,22,RB_SOC_REKALIBRIERUNG,result,,8,17,STAT_SOC_MIN_NENN_VOR_1_WERT,unsigned int,%,1.0,100.0,0.0,,,,,Minimum nominal SOC BEFORE recalibration-1,Minimaler NennSOC VOR Rekalibrierung-1
BMW i3 / i3s (I01),SME,0xD4C5,22,RB_SOC_REKALIBRIERUNG,result,,9,19,STAT_SOC_MAX_NENN_VOR_1_WERT,unsigned int,%,1.0,100.0,0.0,,,,,Maximum nominal SOC BEFORE recalibration-1,Maximaler NennSOC VOR Rekalibrierung-1
BMW i3 / i3s (I01),SME,0xD4C5,22,RB_SOC_REKALIBRIERUNG,result,,10,21,STAT_SOC_MEAN_NENN_VOR_1_WERT,unsigned int,%,1.0,100.0,0.0,,,,,Average nominal SOC BEFORE recalibration -1,Mittlerer NennSOC VOR Rekalibrierung-1
BMW i3 / i3s (I01),SME,0xD4C5,22,RB_SOC_REKALIBRIERUNG,result,,11,23,STAT_SOC_MIN_NENN_NACH_1_WERT,unsigned int,%,1.0,100.0,0.0,,,,,Minimum nominal SOC AFTER recalibration-1,Minimaler NennSOC NACH Rekalibrierung-1
BMW i3 / i3s (I01),SME,0xD4C5,22,RB_SOC_REKALIBRIERUNG,result,,12,25,STAT_SOC_MAX_NENN_NACH_1_WERT,unsigned int,%,1.0,100.0,0.0,,,,,Maximum nominal SOC AFTER recalibration-1,Maximaler NennSOC NACH Rekalibrierung-1
BMW i3 / i3s (I01),SME,0xD4C5,22,RB_SOC_REKALIBRIERUNG,result,,13,27,STAT_SOC_MEAN_NENN_NACH_1_WERT,unsigned int,%,1.0,100.0,0.0,,,,,Average nominal SOC AFTER recalibration -1,Mittlerer NennSOC NACH Rekalibrierung-1
BMW i3 / i3s (I01),SME,0xD4C5,22,RB_SOC_REKALIBRIERUNG,result,,14,29,STAT_SOC_MIN_AKT_VOR_1_WERT,unsigned int,%,1.0,100.0,0.0,,,,,Minimum AktSOC BEFORE recalibration-1,Minimaler AktSOC VOR Rekalibrierung-1
BMW i3 / i3s (I01),SME,0xD4C5,22,RB_SOC_REKALIBRIERUNG,result,,15,31,STAT_SOC_MAX_AKT_VOR_1_WERT,unsigned int,%,1.0,100.0,0.0,,,,,Maximum AktSOC BEFORE recalibration-1,Maximaler AktSOC VOR Rekalibrierung-1
BMW i3 / i3s (I01),SME,0xD4C5,22,RB_SOC_REKALIBRIERUNG,result,,16,33,STAT_SOC_MEAN_AKT_VOR_1_WERT,unsigned int,%,1.0,100.0,0.0,,,,,Mean ActSOC BEFORE recalibration-1,Mittlerer AktSOC VOR Rekalibrierung-1
BMW i3 / i3s (I01),SME,0xD4C5,22,RB_SOC_REKALIBRIERUNG,result,,17,35,STAT_SOC_MIN_AKT_NACH_1_WERT,unsigned int,%,1.0,100.0,0.0,,,,,Minimum AktSOC AFTER recalibration-1,Minimaler AktSOC NACH Rekalibrierung-1
BMW i3 / i3s (I01),SME,0xD4C5,22,RB_SOC_REKALIBRIERUNG,result,,18,37,STAT_SOC_MAX_AKT_NACH_1_WERT,unsigned int,%,1.0,100.0,0.0,,,,,Maximum AktSOC AFTER recalibration-1,Maximaler AktSOC NACH Rekalibrierung-1
BMW i3 / i3s (I01),SME,0xD4C5,22,RB_SOC_REKALIBRIERUNG,result,,19,39,STAT_SOC_MEAN_AKT_NACH_1_WERT,unsigned int,%,1.0,100.0,0.0,,,,,Mean ActSOC AFTER recalibration -1,Mittlerer AktSOC NACH Rekalibrierung-1
BMW i3 / i3s (I01),SME,0xD4C5,22,RB_SOC_REKALIBRIERUNG,result,,20,41,STAT_SOH_MIN_1_WERT,unsigned int,%,1.0,100.0,0.0,,,,,Minimum SOH at the time of recalibration-1,Minimaler SOH zum Zeitpunkt der Rekalibrierung-1
BMW i3 / i3s (I01),SME,0xD4C5,22,RB_SOC_REKALIBRIERUNG,result,,21,43,STAT_SOH_MAX_1_WERT,unsigned int,%,1.0,100.0,0.0,,,,,Maximum SOH at the time of recalibration-1,Maximaler SOH zum Zeitpunkt der Rekalibrierung-1
BMW i3 / i3s (I01),SME,0xD4C5,22,RB_SOC_REKALIBRIERUNG,result,,22,45,STAT_SOH_MEAN_1_WERT,unsigned int,%,1.0,100.0,0.0,,,,,Mean SOH at the time of recalibration-1,Mittlerer SOH zum Zeitpunkt der Rekalibrierung-1
BMW i3 / i3s (I01),SME,0xD4C5,22,RB_SOC_REKALIBRIERUNG,result,,23,47,STAT_SOC_BAND_VOR_1_WERT,unsigned int,%,1.0,100.0,0.0,,,,,SOC bandwidth BEFORE recalibration-1,SOC Bandbreite VOR Rekalibrierung-1
BMW i3 / i3s (I01),SME,0xD4C5,22,RB_SOC_REKALIBRIERUNG,result,,24,49,STAT_SOC_BAND_NACH_1_WERT,unsigned int,%,1.0,100.0,0.0,,,,,SOC bandwidth AFTER recalibration-1,SOC Bandbreite NACH Rekalibrierung-1
BMW i3 / i3s (I01),SME,0xD4C5,22,RB_SOC_REKALIBRIERUNG,result,,25,51,STAT_GRUND_REKAL_2,unsigned char,0-n,,,,,,,TAB_GR_REKAL,Reason for SOC recalibration-2,Grund der SOC Rekaibrierung-2
BMW i3 / i3s (I01),SME,0xD4C5,22,RB_SOC_REKALIBRIERUNG,result,,26,52,STAT_ZEITPUNKT_REKAL_2_WERT,unsigned long,s,1.0,1.0,0.0,,,,,Time (SME time) of recalibration-2,Zeitpunkt (SME-Zeit) der Rekalibrierung-2
BMW i3 / i3s (I01),SME,0xD4C5,22,RB_SOC_REKALIBRIERUNG,result,,27,56,STAT_HVOFFTIME_REKAL_2_WERT,unsigned long,s,1.0,1.0,0.0,,,,,Duration while the shooters were open for the last time-2,"Dauer, während die Schütze letzmalig geöffnet waren-2"
BMW i3 / i3s (I01),SME,0xD4C5,22,RB_SOC_REKALIBRIERUNG,result,,28,60,STAT_TEMP_MESS_MEAN_VOR_2_WERT,signed char,°C,1.0,1.0,0.0,,,,,Average measuring temperature at HVS level BEFORE recalibration-2,Mittlere Messtemperatur auf HVS-Ebene VOR Rekalibrierung-2
BMW i3 / i3s (I01),SME,0xD4C5,22,RB_SOC_REKALIBRIERUNG,result,,29,61,STAT_TEMP_MESS_MEAN_NACH_2_WERT,signed char,°C,1.0,1.0,0.0,,,,,Mean measurement temperature at HVS level AFTER recalibration-2,Mittlere Messtemperatur auf HVS-Ebene NACH Rekalibrierung-2
BMW i3 / i3s (I01),SME,0xD4C5,22,RB_SOC_REKALIBRIERUNG,result,,30,62,STAT_UCEL_MIN_2_WERT,unsigned int,V,1.0,1000.0,0.0,,,,,Minimum measured cell voltage. If OCV reached == U_init SONST == Uakt-2,Minimale gemessene Zellspannung. Wenn  OCV reached  == U_init SONST == Uakt-2
BMW i3 / i3s (I01),SME,0xD4C5,22,RB_SOC_REKALIBRIERUNG,result,,31,64,STAT_UCEL_MAX_2_WERT,unsigned int,V,1.0,1000.0,0.0,,,,,Maximum measured cell voltage. If OCV reached == U_init SONST == Uakt-2,Maximale gemessene Zellspannung. Wenn  OCV reached  == U_init SONST == Uakt-2
BMW i3 / i3s (I01),SME,0xD4C5,22,RB_SOC_REKALIBRIERUNG,result,,32,66,STAT_UCEL_MEAN_2_WERT,unsigned int,V,1.0,1000.0,0.0,,,,,Mean measured cell voltage. If OCV reached == U_init SONST == Uakt-2,Mittlere gemessene Zellspannung. Wenn  OCV reached  == U_init SONST == Uakt-2
BMW i3 / i3s (I01),SME,0xD4C5,22,RB_SOC_REKALIBRIERUNG,result,,33,68,STAT_SOC_MIN_NENN_VOR_2_WERT,unsigned int,%,1.0,100.0,0.0,,,,,Minimum nominal SOC BEFORE recalibration-2,Minimaler NennSOC VOR Rekalibrierung-2
BMW i3 / i3s (I01),SME,0xD4C5,22,RB_SOC_REKALIBRIERUNG,result,,34,70,STAT_SOC_MAX_NENN_VOR_2_WERT,unsigned int,%,1.0,100.0,0.0,,,,,Maximum nominal SOC BEFORE recalibration-2,Maximaler NennSOC VOR Rekalibrierung-2
BMW i3 / i3s (I01),SME,0xD4C5,22,RB_SOC_REKALIBRIERUNG,result,,35,72,STAT_SOC_MEAN_NENN_VOR_2_WERT,unsigned int,%,1.0,100.0,0.0,,,,,Average nominal SOC BEFORE recalibration-2,Mittlerer NennSOC VOR Rekalibrierung-2
BMW i3 / i3s (I01),SME,0xD4C5,22,RB_SOC_REKALIBRIERUNG,result,,36,74,STAT_SOC_MIN_NENN_NACH_2_WERT,unsigned int,%,1.0,100.0,0.0,,,,,Minimum nominal SOC AFTER recalibration-2,Minimaler NennSOC NACH Rekalibrierung-2
BMW i3 / i3s (I01),SME,0xD4C5,22,RB_SOC_REKALIBRIERUNG,result,,37,76,STAT_SOC_MAX_NENN_NACH_2_WERT,unsigned int,%,1.0,100.0,0.0,,,,,Maximum nominal SOC AFTER recalibration-2,Maximaler NennSOC NACH Rekalibrierung-2
BMW i3 / i3s (I01),SME,0xD4C5,22,RB_SOC_REKALIBRIERUNG,result,,38,78,STAT_SOC_MEAN_NENN_NACH_2_WERT,unsigned int,%,1.0,100.0,0.0,,,,,Average nominal SOC AFTER recalibration-2,Mittlerer NennSOC NACH Rekalibrierung-2
BMW i3 / i3s (I01),SME,0xD4C5,22,RB_SOC_REKALIBRIERUNG,result,,39,80,STAT_SOC_MIN_AKT_VOR_2_WERT,unsigned int,%,1.0,100.0,0.0,,,,,Minimum AktSOC BEFORE recalibration-2,Minimaler AktSOC VOR Rekalibrierung-2
BMW i3 / i3s (I01),SME,0xD4C5,22,RB_SOC_REKALIBRIERUNG,result,,40,82,STAT_SOC_MAX_AKT_VOR_2_WERT,unsigned int,%,1.0,100.0,0.0,,,,,Maximum AktSOC BEFORE recalibration-2,Maximaler AktSOC VOR Rekalibrierung-2
BMW i3 / i3s (I01),SME,0xD4C5,22,RB_SOC_REKALIBRIERUNG,result,,41,84,STAT_SOC_MEAN_AKT_VOR_2_WERT,unsigned int,%,1.0,100.0,0.0,,,,,Mean ActSOC BEFORE recalibration-2,Mittlerer AktSOC VOR Rekalibrierung-2
BMW i3 / i3s (I01),SME,0xD4C5,22,RB_SOC_REKALIBRIERUNG,result,,42,86,STAT_SOC_MIN_AKT_NACH_2_WERT,unsigned int,%,1.0,100.0,0.0,,,,,Minimum AktSOC AFTER recalibration-2,Minimaler AktSOC NACH Rekalibrierung-2
