ecu,diag_addr_i3,kind,id,request,followup,sweep,names,expected_payload_len,layout_differs,vehicles,relevance,description_en
EME,0x1A,did,0xDE92,22 DE 92,,,AE_ZUSTAND_1_DCDC,4,,BMW i3 / i3s (I01) | BMW i8 (I12) | BMW 530Le (F18),hv/charging/12v,DC / DC converter status
EME,0x1A,did,0xDE96,22 DE 96,,,AE_ZUSTAND_DCDC_FEHLERBILD,1,,BMW i3 / i3s (I01) | BMW i8 (I12) | BMW 530Le (F18),hv/charging/12v,Return of active / inactive errors DC / DC converter
EME,0x1A,did,0xDEA0,22 DE A0,,,STATUS_TSR_LADEN,236,,BMW i3 / i3s (I01) | BMW i8 (I12) | BMW 530Le (F18),hv/charging/12v,All return values regarding TSR charging
EME,0x1A,did,0xDEA1,22 DE A1,,,LADEHISTORIE,164,,BMW i3 / i3s (I01),hv/charging/12v,Reading / deleting the charging history
EME,0x1A,did,0xDEA9,22 DE A9,,,AE_ZUSTAND_2_DCDC,1,,BMW i3 / i3s (I01) | BMW i8 (I12) | BMW 530Le (F18),hv/charging/12v,Various statuses returned from the DCDC converter
EME,0x1A,did,0xDEAE,22 DE AE,,,LADEHISTOGRAMM,44,,BMW i3 / i3s (I01),hv/charging/12v,Reading / deleting the histogram and counter of all charging processes (electric vehicle and plug-in hybrid)
EME,0x1A,did,0xDEBD,22 DE BD,,,AE_SPANNUNG_DCDC,2,yes,BMW i3 / i3s (I01) | BMW i8 (I12) | BMW 530Le (F18),hv/charging/12v,DC / DC voltage low-voltage side
EME,0x1A,did,0xDEDE,22 DE DE,,,AE_LSC_LADEN,42,yes,BMW i3 / i3s (I01) | BMW i8 (I12) | BMW 530Le (F18),hv/charging/12v,Feedback on the charging process
EME,0x1A,did,0xDF49,22 DF 49,,,HISTOGRAMM_LADEKOORDINATOR,96,,BMW i3 / i3s (I01),hv/charging/12v,Charge coordinator histograms
EME,0x1A,did,0xDF50,22 DF 50,,,LADEMODUS_WERK,2,,BMW i3 / i3s (I01),hv/charging/12v,Setting and reading out the factory charging mode (charging to the specified SOC)
EME,0x1A,did,0xDF59,22 DF 59,,,DCDC_RBM_INFO,64,,BMW i3 / i3s (I01),hv/charging/12v,RBM information for the discontinuous DC / DC converter diagnosis in I01 and I12
EME,0x1A,did,0xDF5A,22 DF 5A,,,LADEGERAET_RBM_INFO,192,,BMW i3 / i3s (I01),hv/charging/12v,RBM information for the discontinuous charger diagnosis at I01 and I12
EME,0x1A,did,0xDFB3,22 DF B3,,,LADEGERAET_KONFIGURATION,2,,BMW i3 / i3s (I01),hv/charging/12v,Configuration of built-in charger type (s)
EME,0x1A,did,0xDFB5,22 DF B5,,,LADEGERAET_TEMPERATUR_HISTOGRAMM,72,,BMW i3 / i3s (I01),hv/charging/12v,Temperature histograms of the charging electronics (SLE) present within the drive electronics (AE)
EME,0x1A,did,0xDFB7,22 DF B7,,,LADEGERAET_HV_UEBERSTROM,4,,BMW i3 / i3s (I01),hv/charging/12v,Charger overcurrent meter based on HV DC current sensor raw value
EME,0x1A,did,0xE5FE,22 E5 FE,,,LADEKOORDINATOR_INTERFACE,125,,BMW i3 / i3s (I01),hv/charging/12v,Interfaces from the charging coordinator to HVPM and chargers
EME,0x1A,did,0xE5FF,22 E5 FF,,,DCDC_MESSGROESSEN_KOMPLETT,115,,BMW i3 / i3s (I01),hv/charging/12v,Status of all available DCDC measured values for both PKR2 and non-PKR2 software
EME,0x1A,routine_read,0xADF9,31 01 AD F9 <HISTOGRAMM_NR>,31 03 AD F9,HISTOGRAMM_NR 0..32,AE_DCDC_HISTOGRAMM,,,BMW i3 / i3s (I01) | BMW i8 (I12) | BMW 530Le (F18),hv/charging/12v,Reading the requested histogram of the DCDC converter
EME,0x1A,routine_read,0xADFC,31 01 AD FC <SATZ>,31 03 AD FC,SATZ 0..32,LADEHISTORIE_SATZ_LESEN,,,BMW i3 / i3s (I01),hv/charging/12v,Reads out the records of the loading history.
EME,0x1A,routine_read,0xAF42,31 01 AF 42 <HISTOGRAMM_SLE_NR>,31 03 AF 42,HISTOGRAMM_SLE_NR 0..32,LADEGERAET_HISTOGRAMM_LESEN,,,BMW i3 / i3s (I01),hv/charging/12v,Read out the histograms of the charger
IHX,0x78,did,0x4020,22 40 20,,,_VALEO_LESEN_SPEICHER,1,,BMW i3 / i3s (I01),hv/charging/12v,MEMORY BLOCK
IHX,0x78,did,0xD8C7,22 D8 C7,,,EKMV_AKS_GEN20,1,,BMW i3 / i3s (I01),hv/charging/12v,Insulation test eKMV
IHX,0x78,did,0xD8D2,22 D8 D2,,,BUS_IN_HV_POWERMANAGEMENT,3,,BMW i3 / i3s (I01),hv/charging/12v,The maximum power provided by the HV-PM for the air conditioning.
IHX,0x78,did,0xD8D3,22 D8 D3,,,BUS_IN_HV_PM_EDH,3,,BMW i3 / i3s (I01),hv/charging/12v,The maximum power provided by the HV-PM for the EDH.
IHX,0x78,did,0xDFC0,22 DF C0,,,HV_EDH_STECKVERBINDUNG,1,,BMW i3 / i3s (I01),hv/charging/12v,Status high-voltage plug connection: See table TAB_HV_STECKVERBINDUNG
IHX,0x78,did,0xDFC1,22 DF C1,,,HV_EKMV_STECKVERBINDUNG,1,,BMW i3 / i3s (I01),hv/charging/12v,Status high-voltage plug connection: See table TAB_HV_STECKVERBINDUNG
KLE,0x15,did,0xDE84,22 DE 84,,,BETRIEBSZUSTAND_LADEGERAET,13,,BMW i3 / i3s (I01),hv/charging/12v,Operating modes charger
KLE,0x15,did,0xDE85,22 DE 85,,,LADEGERAET_LEISTUNG,4,,BMW i3 / i3s (I01),hv/charging/12v,Power values intermediate circuit of the charger
KLE,0x15,did,0xDE86,22 DE 86,,,LADEGERAET_SPANNUNG,12,,BMW i3 / i3s (I01),hv/charging/12v,AC and DC voltages charger
KLE,0x15,did,0xDE87,22 DE 87,,,LADEGERAET_STROM,14,,BMW i3 / i3s (I01),hv/charging/12v,AC and DC currents charger
KLE,0x15,did,0xDF20,22 DF 20,,,BETRIEBSART_AKTUELL,1,,"BMW ActiveE (E82, ""BEV10"")",hv/charging/12v,Status of the current operating mode of the charger electronics
KLE,0x15,did,0xDF21,22 DF 21,,,FEHLERZUSTAENDE,1,,"BMW ActiveE (E82, ""BEV10"")",hv/charging/12v,Fault states of the charging electronics
KLE,0x15,did,0xDF24,22 DF 24,,,WIRKUNGSGRAD_LADEZYKLUS,1,,"BMW ActiveE (E82, ""BEV10"")",hv/charging/12v,Charge cycle efficiency status
KLE,0x15,did,0xDF27,22 DF 27,,,LADEDAUER,2,,"BMW ActiveE (E82, ""BEV10"")",hv/charging/12v,Charge duration status
KLE,0x15,did,0xDF28,22 DF 28,,,TEMPERATUR_LADEELEKTRONIK,1,,"BMW ActiveE (E82, ""BEV10"")",hv/charging/12v,Current temperature of charging electronics
KLE,0x15,did,0xDF29,22 DF 29,,,SME_BEGRENZUNGSGROESSEN,4,,"BMW ActiveE (E82, ""BEV10"")",hv/charging/12v,Charging power limitation values from SME
KLE,0x15,did,0xDF2A,22 DF 2A,,,URSACHE_LADEUNTERBRECHUNG,1,,"BMW ActiveE (E82, ""BEV10"")",hv/charging/12v,"Charge inhibitor status, charger electronics"
KLE,0x15,did,0xDF2B,22 DF 2B,,,CHARGE_ENABLE_HW,1,,"BMW ActiveE (E82, ""BEV10"")",hv/charging/12v,Status charge enable HW line
KLE,0x15,did,0xDF2E,22 DF 2E,,,HVDC_LEISTUNG,2,,"BMW ActiveE (E82, ""BEV10"")",hv/charging/12v,Status HV DC power of the charger electronics
KLE,0x15,did,0xDF2F,22 DF 2F,,,HVDC_LEISTUNG_MAX,2,,"BMW ActiveE (E82, ""BEV10"")",hv/charging/12v,Status maximum HV DC power of the charger electronics
KLE,0x15,did,0xDF30,22 DF 30,,,AC_WIRKLEISTUNG_LADEZYKLUS,2,,"BMW ActiveE (E82, ""BEV10"")",hv/charging/12v,"Status of active power drawn from the mains, current charge cycle"
KLE,0x15,did,0xDF32,22 DF 32,,,HVDC_SPANNUNG,2,,"BMW ActiveE (E82, ""BEV10"")",hv/charging/12v,HV DC voltage at the charging electronics
KLE,0x15,did,0xDF33,22 DF 33,,,HVDC_SPANNUNG_MAX,2,,"BMW ActiveE (E82, ""BEV10"")",hv/charging/12v,Maximum HV DC voltage at the charging electronics
KLE,0x15,did,0xDF34,22 DF 34,,,HVDC_STROM,2,,"BMW ActiveE (E82, ""BEV10"")",hv/charging/12v,Status HV DC current of the charger electronics
KLE,0x15,did,0xDF35,22 DF 35,,,HVDC_STROM_MAX,2,,"BMW ActiveE (E82, ""BEV10"")",hv/charging/12v,Status maximum HV DC current of the charger electronics
KLE,0x15,did,0xDF37,22 DF 37,,,AC_STROM_MAX,2,,"BMW ActiveE (E82, ""BEV10"")",hv/charging/12v,Status maximum AC current of the charger electronics
KLE,0x15,did,0xDF38,22 DF 38,,,KL30_SPANNUNG,2,,"BMW ActiveE (E82, ""BEV10"")",hv/charging/12v,Current voltage at terminal 30 of the charging electronics
KLE,0x15,did,0xDF3D,22 DF 3D,,,SOFTWAREVERSION_LADEELEKTRONIK,,,"BMW ActiveE (E82, ""BEV10"")",hv/charging/12v,SW version of the charger electronics
KLE,0x15,did,0xDF3F,22 DF 3F,,,DIGITAL_IN_OUT,1,,"BMW ActiveE (E82, ""BEV10"")",hv/charging/12v,Values of the digital inputs and outputs of the charger electronics
KLE,0x15,did,0xDFB0,22 DF B0,,,LADEGERAET_LADEDAUER,8,,BMW i3 / i3s (I01),hv/charging/12v,Information on the charging time
KLE,0x15,did,0xDFB1,22 DF B1,,,LADEGERAET_TEMPERATUREN,10,,BMW i3 / i3s (I01),hv/charging/12v,Reading out temperatures
KLE,0x15,did,0xDFB4,22 DF B4,,,LADEGERAET_LEISTUNG2,4,,BMW i3 / i3s (I01),hv/charging/12v,Power values for second charger (multi-phase charging)
KLE,0x15,did,0xDFB6,22 DF B6,,,LADEGERAET_LADE_HISTOGRAMM,40,,BMW i3 / i3s (I01),hv/charging/12v,Charge histogram related to temperature and power
KLE,0x15,did,0xDFB7,22 DF B7,,,LADEGERAET_LADE_HISTOGRAMM2,40,,BMW i3 / i3s (I01),hv/charging/12v,Charging histogram relating to temperature and power for a second charger (multi-phase charging).
KLE,0x15,did,0xDFB8,22 DF B8,,,LADEGERAET_LADEDAUER2,8,,BMW i3 / i3s (I01),hv/charging/12v,Information on the charging time for a second charger (multi-phase charging)
KLE,0x15,did,0xDFB9,22 DF B9,,,UMSCHALTMATRIX,20,,BMW i3 / i3s (I01),hv/charging/12v,Switching matrix (multi-phase charging): number of switching cycles and state of the switches
KLE,0x15,did,0xDFBA,22 DF BA,,,LADEGERAET_SPANNUNG2,12,,BMW i3 / i3s (I01),hv/charging/12v,AC and DC voltages for second charger (multi-phase charging)
KLE,0x15,did,0xDFBB,22 DF BB,,,LADEGERAET_STROM2,14,,BMW i3 / i3s (I01),hv/charging/12v,Charger currents for second charger (multi-phase charging)
KLE,0x15,did,0xDFBC,22 DF BC,,,BETRIEBSZUSTAND_LADEGERAET2,13,,BMW i3 / i3s (I01),hv/charging/12v,Operating modes charger for second charger (multi-phase charging)
KLE,0x15,did,0xDFBD,22 DF BD,,,LADEDAUER_LADEART,16,,BMW i3 / i3s (I01),hv/charging/12v,Charging time for different charging types
LIM,0x14,did,0xDB0E,22 DB 0E,,,ZV_LADESTECKER_CN,2,,BMW i3 / i3s (I01),hv/charging/12v,Actuator AC plug lock (China front)
LIM,0x14,did,0xDB0F,22 DB 0F,,,LADESTECKDOSE_TEMPERATUR,2,,BMW i3 / i3s (I01),hv/charging/12v,Temperature of the DC charging connection in ° C (China)
LIM,0x14,did,0xDE6B,22 DE 6B,,,LADEN_HOSPITALITY_FUNKTION,1,,BMW i3 / i3s (I01),hv/charging/12v,Hospitality function (automatic unlocking of the charging plug at the end of the charging process).
LIM,0x14,did,0xDEF0,22 DE F0,,,ZV_LADESTECKER,2,,BMW i3 / i3s (I01),hv/charging/12v,"Status and control of charging plug (depending on plug type and market) 0 = unlocked, 1 = locked"
LIM,0x14,did,0xDEF1,22 DE F1,,,ZV_LADEKLAPPE,2,,BMW i3 / i3s (I01),hv/charging/12v,"Status or control loading flap (0 = unlocked, 1 = locked)"
LIM,0x14,did,0xDEF2,22 DE F2,,,LADEBEREITSCHAFT_LIM,1,,BMW i3 / i3s (I01),hv/charging/12v,"Ready to charge (HW line), (1 = yes, 0 = no) sent from LIM to SLE"
LIM,0x14,did,0xDEF3,22 DE F3,,,LED_LADESTATUS,1,,BMW i3 / i3s (I01),hv/charging/12v,Status or control LED for charging status (RGB light ring)
LIM,0x14,did,0xDEF4,22 DE F4,,,LED_SUCHBELEUCHTUNG,1,,BMW i3 / i3s (I01),hv/charging/12v,"Status or activation of the LED for search lighting (0 = not activated, 1 = activated) - only for separate DC charging socket"
LIM,0x14,did,0xDEF6,22 DE F6,,,PILOTSIGNAL,7,,BMW i3 / i3s (I01),hv/charging/12v,current data of the pilot signal about the charging current
LIM,0x14,did,0xDEF7,22 DE F7,,,LADESCHNITTSTELLE_DC_TEPCO,4,,BMW i3 / i3s (I01),hv/charging/12v,Status of the batch control lines
LIM,0x14,did,0xDEF8,22 DE F8,,,DC_SCHUETZ_SCHALTER,1,,BMW i3 / i3s (I01),hv/charging/12v,Contactor switch status (DC charging)
LIM,0x14,did,0xDEF9,22 DE F9,,,DC_SCHUETZ_SPANNUNG_EINGANG,3,,BMW i3 / i3s (I01),hv/charging/12v,Voltage at the input of the relay box (contactors) for DC charging
LIM,0x14,did,0xDEFA,22 DE FA,,,DC_PINABDECKUNG_COMBO,1,,BMW i3 / i3s (I01),hv/charging/12v,"State of the DC pin cover for combo socket (0 = closed, 1 = open)"
RDME,,did,0x581C,22 58 1C,,,IUK87,1,,BMW i3 REx (I01),hv/charging/12v,Battery voltage
RDME,,did,0x5828,22 58 28,,,CL_MMV_ENVD,1,,BMW i3 REx (I01),hv/charging/12v,Charge in the activated-carbon filter (moving average)
REME,,did,0xDDF1,22 DD F1,,,EME_SPANNUNG_DC_HV,2,,BMW i3 REx (I01) | BMW i8 (I12),hv/charging/12v,"DC voltage of the e-machine after rectification by the EME (HV battery side, referred to internal)"
REME,,did,0xDDF3,22 DD F3,,,EME_STROM_EMASCHINE_AC,6,,BMW i3 REx (I01) | BMW i8 (I12),hv/charging/12v,HV current of the DC/DC converter and the averaged RMS current of the e-machine
SLE,,did,0xDEF0,22 DE F0,,,ZV_LADESTECKER,2,,BMW X5 xDrive40e (F15),hv/charging/12v,"Status and control of charging plug (depending on plug type and market) 0 = unlocked, 1 = locked"
SLE,,did,0xDEF1,22 DE F1,,,ZV_LADEKLAPPE,2,,BMW X5 xDrive40e (F15),hv/charging/12v,"Status or control loading flap (0 = unlocked, 1 = locked)"
SLE,,did,0xDEF2,22 DE F2,,,LADEBEREITSCHAFT_LIM,1,,BMW X5 xDrive40e (F15),hv/charging/12v,"Ready to charge (HW line), (1 = yes, 0 = no) sent from LIM to SLE"
SLE,,did,0xDEF3,22 DE F3,,,LED_LADESTATUS,1,,BMW X5 xDrive40e (F15),hv/charging/12v,Status or control LED for charging status (RGB light ring)
SLE,,did,0xDEF4,22 DE F4,,,LED_SUCHBELEUCHTUNG,1,,BMW X5 xDrive40e (F15),hv/charging/12v,"Status or activation of the LED for search lighting (0 = not activated, 1 = activated) - only for separate DC charging socket"
SLE,,did,0xDEF6,22 DE F6,,,PILOTSIGNAL,7,,BMW X5 xDrive40e (F15),hv/charging/12v,current data of the pilot signal about the charging current
SLE,,did,0xDF20,22 DF 20,,,BETRIEBSART_AKTUELL,1,,BMW X5 xDrive40e (F15),hv/charging/12v,Status of the current operating mode of the charger electronics
SLE,,did,0xDF21,22 DF 21,,,FEHLERZUSTAENDE,3,,BMW X5 xDrive40e (F15),hv/charging/12v,Fault states of the charging electronics
SLE,,did,0xDF24,22 DF 24,,,WIRKUNGSGRAD_LADEZYKLUS,1,,BMW X5 xDrive40e (F15),hv/charging/12v,Charge cycle efficiency status
SLE,,did,0xDF27,22 DF 27,,,LADEDAUER,2,,BMW X5 xDrive40e (F15),hv/charging/12v,Charge duration status
SLE,,did,0xDF28,22 DF 28,,,TEMPERATUR_LADEELEKTRONIK,1,,BMW X5 xDrive40e (F15),hv/charging/12v,Current temperature of charging electronics
SLE,,did,0xDF29,22 DF 29,,,SME_BEGRENZUNGSGROESSEN,4,,BMW X5 xDrive40e (F15),hv/charging/12v,Charging power limitation values from SME
SLE,,did,0xDF2E,22 DF 2E,,,HVDC_LEISTUNG,2,,BMW X5 xDrive40e (F15),hv/charging/12v,Status HV DC power of the charger electronics
SLE,,did,0xDF2F,22 DF 2F,,,HVDC_LEISTUNG_MAX,2,,BMW X5 xDrive40e (F15),hv/charging/12v,Status maximum HV DC power of the charger electronics
SLE,,did,0xDF30,22 DF 30,,,AC_WIRKLEISTUNG_LADEZYKLUS,2,,BMW X5 xDrive40e (F15),hv/charging/12v,"Status of active power drawn from the mains, current charge cycle"
SLE,,did,0xDF32,22 DF 32,,,HVDC_SPANNUNG,2,,BMW X5 xDrive40e (F15),hv/charging/12v,HV DC voltage at the charging electronics
SLE,,did,0xDF33,22 DF 33,,,HVDC_SPANNUNG_MAX,2,,BMW X5 xDrive40e (F15),hv/charging/12v,Maximum HV DC voltage at the charging electronics
SLE,,did,0xDF34,22 DF 34,,,HVDC_STROM,2,,BMW X5 xDrive40e (F15),hv/charging/12v,Status HV DC current of the charger electronics
SLE,,did,0xDF35,22 DF 35,,,HVDC_STROM_MAX,2,,BMW X5 xDrive40e (F15),hv/charging/12v,Status maximum HV DC current of the charger electronics
SLE,,did,0xDF37,22 DF 37,,,AC_STROM_MAX,2,,BMW X5 xDrive40e (F15),hv/charging/12v,Status maximum AC current of the charger electronics
SLE,,did,0xDF38,22 DF 38,,,KL30_SPANNUNG,2,,BMW X5 xDrive40e (F15),hv/charging/12v,Current voltage at terminal 30 of the charging electronics
SLE,,did,0xDF3C,22 DF 3C,,,LADEBETRIEBSDAUER,4,,BMW X5 xDrive40e (F15),hv/charging/12v,Charger total charging operating time in minutes
SLE,,did,0xDF3D,22 DF 3D,,,SOFTWAREVERSION_LADEELEKTRONIK,,,BMW X5 xDrive40e (F15),hv/charging/12v,SW version of the charger electronics
SLE,,routine_read,0xAF41,31 01 AF 41 <TEMPERATUR_BEREICH>,31 03 AF 41,TEMPERATUR_BEREICH 0..16,SLE_TEMPHISTOGRAMM_LESEN,,,BMW X5 xDrive40e (F15),hv/charging/12v,Read the SLE temperature histograms
